category_class	label	harrisons_view	mondo_txgnn	mondo_top_grouping	medical_specialization	txgnn	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_qaly_lost
MONDO:0800317	premature ovarian failure 4	reproductive_system_disorder|endocrine_system_disorder|hereditary_disease	endocrine_system_disorder	endocrine_system_disorder|hereditary_disease|reproductive_system_disorder	obstetrics_and_gynecology|endocrinology	metabolic_disorder|autoimmune_diseases	endocrine_disorder|reproductive_system_disorder	false	false	false	false	high
MONDO:0800318	Emery-Dreifuss muscular dystrophy 6, X-linked	cardiovascular_disorder|nervous_system_disorder|musculoskeletal_system_disorder|hereditary_disease	cardiovascular_disorder	musculoskeletal_system_disorder|nervous_system_disorder|hereditary_disease|cardiovascular_disorder	genetics_and_genomics|orthopaedic|neurology|pediatric	neurodegenerative_disease|metabolic_disorder|autoimmune_diseases	heart_disorder|muscle_disorder	false	false	false	false	high
MONDO:0800319	cone dystrophy 5, X-linked	disorder_of_visual_system|nervous_system_disorder	other	disorder_of_visual_system|nervous_system_disorder|disorder_of_orbital_region	pediatrics|ophthalmology|genetics_and_genomics	neurodegenerative_disease|metabolic_disorder	eye_disorder|spinal_disorder|muscle_disorder	false	false	false	false	medium
MONDO:0800320	cone dystrophy 1, X-linked	disorder_of_visual_system|nervous_system_disorder	other	disorder_of_visual_system|nervous_system_disorder|disorder_of_orbital_region	genetics_and_genomics|neurology	neurodegenerative_disease|metabolic_disorder	eye_disorder|spinal_disorder	false	false	false	false	high
MONDO:0800321	congenital heart defects, multiple types, 1, X-linked	cardiovascular_disorder|disorder_of_development_or_morphogenesis	cardiovascular_disorder	disorder_of_development_or_morphogenesis|cardiovascular_disorder	genetics_and_genomics|pediatric|cardiology	metabolic_disorder|cardiovascular_disorder	heart_disorder|vascular_disorder	false	false	false	true	high
MONDO:0800322	membranous obstruction of inferior vena cava	digestive_system_disorder|endocrine_system_disorder	endocrine_system_disorder	endocrine_system_disorder|digestive_system_disorder	renal_medicine|hematology|cardiology	inflammatory_disease|cardiovascular_disorder|autoimmune_diseases	kidney_disorder|vascular_disorder	false	false	false	false	medium
MONDO:0800323	long QT syndrome 4	cardiovascular_disorder|syndromic_disease|disorder_of_development_or_morphogenesis|hereditary_disease	cardiovascular_disorder	disorder_of_development_or_morphogenesis|hereditary_disease|cardiovascular_disorder|syndromic_disease	genetics_and_genomics|cardiology	metabolic_disorder|cardiovascular_disorder	heart_disorder|vascular_disorder	false	false	false	false	high
MONDO:0800324	microphthalmia, isolated, with coloboma 8	disorder_of_visual_system|hereditary_disease	other	disorder_of_visual_system|hereditary_disease|disorder_of_orbital_region	ophthalmology|genetics_and_genomics|pediatric	metabolic_disorder|developmental_abnormality	eye_disorder	false	false	false	false	high
MONDO:0800326	cone-rod dystrophy 14	disorder_of_visual_system|nervous_system_disorder|psychiatric_disorder|hereditary_disease	psychiatric_disorder	disorder_of_visual_system|nervous_system_disorder|hereditary_disease|psychiatric_disorder|disorder_of_orbital_region	ophthalmology|genetics_and_genomics	neurodegenerative_disease|inflammatory_disease|metabolic_disorder|autoimmune_diseases	eye_disorder|muscle_disorder	false	false	false	false	high
MONDO:0800328	retinitis pigmentosa 94, variable age at onset	disorder_of_visual_system|nervous_system_disorder|metabolic_disease|psychiatric_disorder|hereditary_disease	psychiatric_disorder|metabolic_disease	disorder_of_visual_system|hereditary_disease|nervous_system_disorder|psychiatric_disorder|disorder_of_orbital_region|metabolic_disease	ophthalmology|genetics_and_genomics	neurodegenerative_disease|autoimmune_diseases	eye_disorder|spinal_disorder	false	false	false	false	medium
MONDO:0800329	febrile seizures, familial, 3a	hereditary_disease	other	hereditary_disease	neurology|pediatric	familial|metabolic_disorder	brain_disorder	false	false	false	true	medium
MONDO:0800330	myoclonic epilepsy, juvenile, 2	nervous_system_disorder|hereditary_disease	other	nervous_system_disorder|hereditary_disease	genetics_and_genomics|pediatric|neurology	neurodegenerative_disease|inflammatory_disease|autoimmune_diseases	muscle_disorder|brain_disorder	false	false	false	true	high
MONDO:0800331	hyperglycinemia, transient neonatal	metabolic_disease|hereditary_disease	metabolic_disease	hereditary_disease|metabolic_disease	endocrinology|pediatric	metabolic_disorder|neonatal_condition	liver_disorder|endocrine_disorder	false	false	false	true	medium
MONDO:0800335	migraine, familial hemiplegic, 4	nervous_system_disorder|cardiovascular_disorder|hereditary_disease	cardiovascular_disorder	hereditary_disease|cardiovascular_disorder|nervous_system_disorder	genetics_and_genomics|neurology	neurodegenerative_disease|inflammatory_disease	spinal_disorder|brain_disorder	false	false	false	true	high
MONDO:0800337	acute tubulointerstitial nephritis	urinary_system_disorder	other	urinary_system_disorder	nephrology|pediatric|renal_medicine	inflammatory_disease|autoimmune_diseases	kidney_disorder|urinary_tract_disorder|immune_disorder	true	false	false	true	high
MONDO:0800339	laryngospasm, severe neonatal episodic	syndromic_disease|musculoskeletal_system_disorder	other	musculoskeletal_system_disorder|syndromic_disease	pulmonology|pediatric|neonatology	adrenal_gland_disease|metabolic_disorder|inflammatory_disease|autoimmune_diseases	lung_disorder|throat_disorder|muscule_disorder	false	false	false	false	high
MONDO:0800341	congenital myopathy 4A, autosomal dominant	nervous_system_disorder|musculoskeletal_system_disorder|hereditary_disease	other	musculoskeletal_system_disorder|hereditary_disease|nervous_system_disorder	genetics_and_genomics|neurology	neurodegenerative_disease|metabolic_disorder	heart_disorder|muscle_disorder	false	false	false	false	high
MONDO:0800344	brachydactyly-syndactyly-oligodactyly syndrome	musculoskeletal_system_disorder	other	musculoskeletal_system_disorder	genetics_and_genomics|pediatric|orthopaedic	congenital_disorder|metabolic_disorder|skeletal_disorder	joint_disorder|bone_disorder	false	false	false	false	medium
MONDO:0800345	atrial fibrillation, familial, 17	cardiovascular_disorder|hereditary_disease	cardiovascular_disorder	hereditary_disease|cardiovascular_disorder	genetics_and_genomics|cardiology|hematology	familial|cardiovascular_disorder	heart_disorder|vascular_disorder	false	false	false	false	high
MONDO:0800346	left ventricular noncompaction 9	cardiovascular_disorder|syndromic_disease|musculoskeletal_system_disorder|disorder_of_development_or_morphogenesis|hereditary_disease	cardiovascular_disorder	syndromic_disease|disorder_of_development_or_morphogenesis|musculoskeletal_system_disorder|hereditary_disease|cardiovascular_disorder	cardiothoracic|cardiology	metabolic_disorder|cardiovascular_disorder	heart_disorder|vascular_disorder	false	false	false	false	high
MONDO:0800347	cardiomyopathy, familial hypertrophic, 23, with or without ventricular noncompaction	cardiovascular_disorder|musculoskeletal_system_disorder|hereditary_disease	cardiovascular_disorder	musculoskeletal_system_disorder|hereditary_disease|cardiovascular_disorder	genetics_and_genomics|cardiology	familial_hypertrophic_cardiomyopathy|cardiovascular_disorder	heart_disorder|muscle_disorder|vascular_disorder	false	false	false	true	high
MONDO:0800348	retinitis pigmentosa 53	nervous_system_disorder|disorder_of_visual_system|metabolic_disease|psychiatric_disorder|hereditary_disease	psychiatric_disorder|metabolic_disease	disorder_of_visual_system|hereditary_disease|nervous_system_disorder|disorder_of_orbital_region|psychiatric_disorder|metabolic_disease	genetics_and_genomics|ophthalmology	neurodegenerative_disease|adrenal_gland_disease	blood_bone_marrow_disorder|eye_disorder	false	false	false	false	high
MONDO:0800349	atrial fibrillation, familial, 16	cardiovascular_disorder|hereditary_disease	cardiovascular_disorder	hereditary_disease|cardiovascular_disorder	pulmonology|genetics_and_genomics|cardiology|renal_medicine|hematology	familial|cardiovascular_disorder	heart_disorder|vascular_disorder	false	false	false	true	high
MONDO:0800350	left ventricular noncompaction 4	cardiovascular_disorder|syndromic_disease|musculoskeletal_system_disorder|disorder_of_development_or_morphogenesis|hereditary_disease	cardiovascular_disorder	syndromic_disease|musculoskeletal_system_disorder|disorder_of_development_or_morphogenesis|hereditary_disease|cardiovascular_disorder	cardiothoracic|cardiology	metabolic_disorder|cardiovascular_disorder	heart_disorder|muscle_disorder	false	false	false	false	high
MONDO:0800351	left ventricular noncompaction 5	cardiovascular_disorder|syndromic_disease|musculoskeletal_system_disorder|disorder_of_development_or_morphogenesis|hereditary_disease	cardiovascular_disorder	syndromic_disease|musculoskeletal_system_disorder|disorder_of_development_or_morphogenesis|hereditary_disease|cardiovascular_disorder	cardiothoracic|cardiology	inflammatory_disease|cardiovascular_disorder	heart_disorder|vascular_disorder	false	false	false	false	high
MONDO:0800352	retinitis pigmentosa 65	nervous_system_disorder|disorder_of_visual_system|metabolic_disease|psychiatric_disorder|hereditary_disease	psychiatric_disorder|metabolic_disease	disorder_of_visual_system|hereditary_disease|nervous_system_disorder|disorder_of_orbital_region|psychiatric_disorder|metabolic_disease	genetics_and_genomics|ophthalmology	neurodegenerative_disease|metabolic_disorder	eye_disorder|retina_disorder	false	false	false	false	high
MONDO:0800353	congenital disorder of glycosylation, type Ibb	metabolic_disease|hereditary_disease	metabolic_disease	hereditary_disease|metabolic_disease	genetics_and_genomics|pediatric	congenital_disorder|metabolic_disorder	liver_disorder|glycosylation_disorder_is_a_type_of_congenital_disorder_that_affects_the_liver_s_ability_to_properly_glycosylate_proteins	false	false	true	false	high
MONDO:0800354	febrile seizures, familial, 3b	hereditary_disease	other	hereditary_disease	genetics_and_genomics|pediatric|neurology	neurodegenerative_disease|metabolic_disorder|inflammatory_disease	brain_disorder|muscle_disorder|immune_disorder	false	false	false	true	medium
MONDO:0800355	parasomnia, sleep terrors type	nervous_system_disorder	other	nervous_system_disorder	neurology|psychiatry	neurodegenerative_disease|mental_health_disorder	brain_disorder|sleep_disorder	false	false	false	true	medium
MONDO:0800356	short-rib thoracic dysplasia 7/20 with polydactyly, digenic	musculoskeletal_system_disorder|hereditary_disease	other	musculoskeletal_system_disorder|hereditary_disease	genetics_and_genomics|pediatric|orthopaedic	genetic_condition|skeletal_dysplasia|metabolic_disorder	joint_disorder|bone_disorder	false	false	false	false	very_high
MONDO:0800357	hyperpigmentation, progressive cribriform and zosteriform	integumentary_system_disorder	other	integumentary_system_disorder	neurology|dermatology	cancer|inflammatory_disease|autoimmune_diseases	skin_disorder|blood_bone_marrow_disorder|lymphatic_disorder|immune_disorder	false	false	false	false	medium
MONDO:0800358	schizophrenia 17	nervous_system_disorder|psychiatric_disorder	psychiatric_disorder	nervous_system_disorder|psychiatric_disorder	neurology|psychiatry	neurodegenerative_disease|mental_health_disorder	brain_disorder|psychiatric_disorder_is_not_listed_but_the_closest_match_would_be_brain_disorder	false	false	false	false	high
MONDO:0800359	retinitis pigmentosa 64	nervous_system_disorder|disorder_of_visual_system|metabolic_disease|psychiatric_disorder|hereditary_disease	metabolic_disease|psychiatric_disorder	disorder_of_visual_system|hereditary_disease|nervous_system_disorder|psychiatric_disorder|disorder_of_orbital_region|metabolic_disease	ophthalmology|genetics_and_genomics	neurodegenerative_disease|adrenal_gland_disease|metabolic_disorder	eye_disorder	false	false	false	false	high
MONDO:0800363	Joubert syndrome 19	syndromic_disease|disorder_of_development_or_morphogenesis|hereditary_disease	other	disorder_of_development_or_morphogenesis|hereditary_disease|syndromic_disease	genetics_and_genomics|neurology|pediatric	neurodegenerative_disease|metabolic_disorder	brain_disorder|kidney_disorder	false	false	false	false	medium
MONDO:0800364	peroxisome biogenesis disorder, complementation group 3	nervous_system_disorder|syndromic_disease|metabolic_disease|disorder_of_development_or_morphogenesis|hereditary_disease	metabolic_disease|neurodegenerative_disease	disorder_of_development_or_morphogenesis|hereditary_disease|nervous_system_disorder|metabolic_disease|syndromic_disease	genetics_and_genomics|pediatrics	neurodegenerative_disease|metabolic_disorder	peroxisome_biogenesis_disorder|liver_disorder	false	false	false	false	very_high
MONDO:0800365	peroxisome biogenesis disorder, complementation group K	nervous_system_disorder|syndromic_disease|metabolic_disease|disorder_of_development_or_morphogenesis|hereditary_disease	metabolic_disease|neurodegenerative_disease	disorder_of_development_or_morphogenesis|hereditary_disease|nervous_system_disorder|metabolic_disease|syndromic_disease	genetics_and_genomics|pediatric	neurodegenerative_disease|metabolic_disorder	liver_disorder|peroxisomal_disorder	false	false	false	false	very_high
MONDO:0800366	dyskeratosis congenita, autosomal dominant 4	cancer_or_benign_tumor|syndromic_disease|integumentary_system_disorder|hereditary_disease	cancer_or_benign_tumor	hereditary_disease|integumentary_system_disorder|cancer_or_benign_tumor|syndromic_disease	genetics_and_genomics|pediatric|dermatology	neurodegenerative_disease|metabolic_disorder	skin_disorder|liver_disorder|blood_bone_marrow_disorder|upper_gastrointestinal_disorder|eye_disorder	false	false	false	false	high
MONDO:0800367	cardiomyopathy, dilated, 1LL	cardiovascular_disorder|musculoskeletal_system_disorder|hereditary_disease	cardiovascular_disorder	musculoskeletal_system_disorder|hereditary_disease|cardiovascular_disorder	pediatric|cardiothoracic|cardiology	inflammatory_disease|cardiovascular_disorder|autoimmune_diseases	heart_disorder|muscle_disorder	false	false	false	true	high
MONDO:0800368	cardiomyopathy, dilated, 1MM	cardiovascular_disorder|musculoskeletal_system_disorder|hereditary_disease	cardiovascular_disorder	musculoskeletal_system_disorder|hereditary_disease|cardiovascular_disorder	pediatrics|cardiothoracic|cardiology	inflammatory_disease|cardiovascular_disorder|autoimmune_diseases	heart_disorder|muscle_disorder	false	false	false	true	high
MONDO:0800369	Parkinson disease 19B, early-onset	nervous_system_disorder|hereditary_disease	other	hereditary_disease|nervous_system_disorder	genetics_and_genomics|neurology	neurodegenerative_disease|mental_health_disorder	brain_disorder|muscle_disorder	false	false	false	false	high
MONDO:0800370	dyskeratosis congenita, autosomal recessive 7	cancer_or_benign_tumor|premature_aging_syndrome|syndromic_disease|integumentary_system_disorder|hereditary_disease	cancer_or_benign_tumor	hereditary_disease|integumentary_system_disorder|premature_aging_syndrome|cancer_or_benign_tumor|syndromic_disease	genetics_and_genomics|pediatric|dermatology	neurodegenerative_disease|metabolic_disorder	skin_disorder|blood_bone_marrow_disorder	false	false	false	false	high
MONDO:0800371	cardiomyopathy, familial restrictive, 5	cardiovascular_disorder|musculoskeletal_system_disorder|hereditary_disease	cardiovascular_disorder	musculoskeletal_system_disorder|hereditary_disease|cardiovascular_disorder	genetics_and_genomics|cardiothoracic|cardiology	metabolic_disorder|cardiovascular_disorder	heart_disorder|muscle_disorder	false	false	false	false	high
MONDO:0800372	Joubert syndrome 29	syndromic_disease|disorder_of_development_or_morphogenesis|hereditary_disease	other	disorder_of_development_or_morphogenesis|hereditary_disease|syndromic_disease	genetics_and_genomics|pediatric|neurology	neurodegenerative_disease|metabolic_disorder	brain_disorder|kidney_disorder	false	false	false	false	high
MONDO:0800373	carbon monoxide poisoning	poisoning	other	poisoning	pulmonology|neurology|cardiology|hematology	neurodegenerative_disease|metabolic_disorder|inflammatory_disease|cardiovascular_disorder	brain_disorder|lung_disorder	false	false	false	true	high
MONDO:0800374	ventricular tachycardia, catecholaminergic polymorphic 6	cardiovascular_disorder|hereditary_disease	cardiovascular_disorder	hereditary_disease|cardiovascular_disorder	genetics_and_genomics|cardiothoracic|cardiology	autoimmune_diseases|cardiovascular_disorder	heart_disorder|vascular_disorder	false	false	false	true	high
MONDO:0800375	developmental delay, epilepsy, and neonatal diabetes 1	digestive_system_disorder|metabolic_disease|endocrine_system_disorder|hereditary_disease	metabolic_disease|diabetes_mellitus|endocrine_system_disorder	endocrine_system_disorder|hereditary_disease|digestive_system_disorder|metabolic_disease	genetics_and_genomics|pediatrics|neurology|endocrinology	neurodegenerative_disease|metabolic_disorder|autoimmune_diseases	brain_disorder|endocrine_disorder|developmental_delay	false	false	true	true	medium
MONDO:0800376	developmental delay, epilepsy, and neonatal diabetes 2	digestive_system_disorder|metabolic_disease|endocrine_system_disorder|hereditary_disease	metabolic_disease|diabetes_mellitus|endocrine_system_disorder	endocrine_system_disorder|hereditary_disease|digestive_system_disorder|metabolic_disease	pediatric|neurology|endocrinology	neurodegenerative_disease|metabolic_disorder|autoimmune_diseases	brain_disorder|developmental_delay_can_be_categorized_under_developmental_delay_and_brain_disorder_epilepsy_can_be_categorized_under_epilepsy_is_already_a_category_but_it_fits_best_as_brain_disorder_neonatal_diabetes_2_can_be_categorized_under_endocrine_disorder|endocrine_disorder	false	false	true	true	medium
MONDO:0800377	ACTH-independent adrenal Cushing syndrome, somatic	syndromic_disease|endocrine_system_disorder	endocrine_system_disorder	endocrine_system_disorder|syndromic_disease	neurology|endocrinology	adrenal_gland_disease|metabolic_disorder|cancer	somatic|endocrine_disorder	false	false	false	true	high
MONDO:0800378	17,20-lyase deficiency, isolated	endocrine_system_disorder	endocrine_system_disorder	endocrine_system_disorder	genetics_and_genomics|pediatric|endocrinology	adrenal_gland_disease|metabolic_disorder	reproductive_system_disorder|endocrine_disorder	false	false	false	false	high
MONDO:0800379	17-alpha-hydroxylase/17,20-lyase deficiency, combined complete	endocrine_system_disorder	endocrine_system_disorder	endocrine_system_disorder	genetics_and_genomics|endocrinology	adrenal_gland_disease|metabolic_disorder|autoimmune_diseases	reproductive_system_disorder|endocrine_disorder	false	false	false	true	high
MONDO:0800380	17-alpha-hydroxylase/17,20-lyase deficiency, combined partial	endocrine_system_disorder	endocrine_system_disorder	endocrine_system_disorder	obstetrics_and_gynecology|endocrinology|genetics_and_genomics|pediatric	metabolic_disorder|adrenal_gland_disease	reproductive_system_disorder|endocrine_disorder	false	false	false	true	high
MONDO:0800381	46,XX true hermaphroditism, SRY-positive	reproductive_system_disorder|endocrine_system_disorder|disorder_of_development_or_morphogenesis	endocrine_system_disorder	reproductive_system_disorder|disorder_of_development_or_morphogenesis|endocrine_system_disorder	endocrinology|genetics_and_genomics|urology	genetic_disorder|sexual_health_disorder|endocrine_disorder|developmental_disorder	reproductive_system_disorder|endocrine_disorder	false	false	false	true	high
MONDO:0800382	Joubert syndrome 11	hereditary_disease|disorder_of_development_or_morphogenesis|syndromic_disease	other	hereditary_disease|disorder_of_development_or_morphogenesis|syndromic_disease	neurology|genetics_and_genomics|pediatric	anemia|metabolic_disorder|neurodegenerative_disease	kidney_disorder|brain_disorder|eye_disorder	false	false	false	false	high
MONDO:0800383	Joubert syndrome 34	hereditary_disease|disorder_of_development_or_morphogenesis|syndromic_disease	other	hereditary_disease|disorder_of_development_or_morphogenesis|syndromic_disease	neurology|genetics_and_genomics|pediatric	metabolic_disorder|neurodegenerative_disease	kidney_disorder|brain_disorder	false	false	false	false	high
MONDO:0800384	cesium poisoning	poisoning	other	poisoning	neurology|toxicology	metabolic_disorder	kidney_disorder|endocrine_disorder	false	false	false	false	very_high
MONDO:0800385	iron poisoning	poisoning	other	poisoning	hematology|pediatric|gastroenterology	anemia|metabolic_disorder	upper_gastrointestinal_disorder|liver_disorder	false	false	false	true	high
MONDO:0800386	organophosphate poisoning	poisoning	other	poisoning	neurology|toxicology	inflammatory_disease|autoimmune_diseases|mental_health_disorder|neurodegenerative_disease	muscle_disorder|nerve_disorder|respiratory_system_disorder|eye_disorder	false	false	false	true	high
MONDO:0800387	sulfur mustard poisoning	poisoning	other	poisoning	renal_medicine|otolaryngology|dermatology|hematology|pulmonology	inflammatory_disease|autoimmune_diseases	upper_gastrointestinal_disorder|lung_disorder|skin_disorder	false	false	false	true	very_high
MONDO:0800388	cardiac glycoside intoxication	poisoning	other	poisoning	pediatrics|cardiology|cardiothoracic	cardiovascular_disorder|metabolic_disorder	endocrine_disorder|heart_disorder	false	false	false	true	high
MONDO:0800389	monochloroacetic acid poisoning	poisoning	other	poisoning	neurology|otolaryngology|pulmonology	metabolic_disorder|toxic_exposure	kidney_disorder|liver_disorder	false	false	false	false	high
MONDO:0800390	chemotherapy-induced toxicity	poisoning	other	poisoning	hematology|hepatology|oncology	cancer|chemotherapy_induced_toxicity_is_a_side_effect_of_cancer_treatment	blood_bone_marrow_disorder|liver_disorder	false	false	false	true	high
MONDO:0800391	EYS-related retinopathy	nervous_system_disorder|hereditary_disease|psychiatric_disorder|disorder_of_visual_system	psychiatric_disorder	hereditary_disease|disorder_of_visual_system|nervous_system_disorder|psychiatric_disorder|disorder_of_orbital_region	genetics_and_genomics|ophthalmology	eye_disease|neurodegenerative_disease|genetic_disorder	eye_disorder	false	false	false	false	medium
MONDO:0800392	GNAT2-related retinopathy	nervous_system_disorder|hereditary_disease|psychiatric_disorder|disorder_of_visual_system	psychiatric_disorder	hereditary_disease|disorder_of_visual_system|nervous_system_disorder|psychiatric_disorder|disorder_of_orbital_region	genetics_and_genomics|ophthalmology	metabolic_disorder|neurodegenerative_disease	spinal_disorder|eye_disorder	false	false	false	false	high
MONDO:0800393	IDH3B-related retinopathy	nervous_system_disorder|hereditary_disease|psychiatric_disorder|disorder_of_visual_system	psychiatric_disorder	hereditary_disease|disorder_of_visual_system|nervous_system_disorder|psychiatric_disorder|disorder_of_orbital_region	neurology|genetics_and_genomics|ophthalmology	metabolic_disorder|neurodegenerative_disease	brain_disorder|eye_disorder	false	false	false	false	high
MONDO:0800394	MERTK-related retinopathy	nervous_system_disorder|hereditary_disease|psychiatric_disorder|disorder_of_visual_system	psychiatric_disorder	hereditary_disease|disorder_of_visual_system|nervous_system_disorder|psychiatric_disorder|disorder_of_orbital_region	genetics_and_genomics|ophthalmology	inflammatory_disease|autoimmune_diseases|anemia|metabolic_disorder|neurodegenerative_disease	eye_disorder	false	false	false	true	high
MONDO:0800395	PRPF31-related retinopathy	nervous_system_disorder|hereditary_disease|psychiatric_disorder|disorder_of_visual_system	psychiatric_disorder	hereditary_disease|disorder_of_visual_system|nervous_system_disorder|psychiatric_disorder|disorder_of_orbital_region	genetics_and_genomics|ophthalmology	neurodegenerative_disease	spinal_disorder|eye_disorder	false	false	false	false	high
MONDO:0800396	GPR179-related retinopathy	nervous_system_disorder|hereditary_disease|psychiatric_disorder|disorder_of_visual_system	psychiatric_disorder	hereditary_disease|disorder_of_visual_system|nervous_system_disorder|psychiatric_disorder|disorder_of_orbital_region	neurology|genetics_and_genomics|ophthalmology	neurodegenerative_disease|adrenal_gland_disease	brain_disorder|eye_disorder	false	false	false	false	medium
MONDO:0800397	GRM6-related retinopathy	nervous_system_disorder|hereditary_disease|psychiatric_disorder|disorder_of_visual_system	psychiatric_disorder	hereditary_disease|disorder_of_visual_system|nervous_system_disorder|psychiatric_disorder|disorder_of_orbital_region	neurology|genetics_and_genomics|ophthalmology	autoimmune_diseases|neurodegenerative_disease	spinal_disorder|eye_disorder	false	false	false	false	high
MONDO:0800398	ADAM9-related retinopathy	nervous_system_disorder|hereditary_disease|psychiatric_disorder|disorder_of_visual_system	psychiatric_disorder	hereditary_disease|disorder_of_visual_system|nervous_system_disorder|psychiatric_disorder|disorder_of_orbital_region	neurology|genetics_and_genomics|ophthalmology	neurodegenerative_disease|adrenal_gland_disease	muscle_disorder|eye_disorder	false	false	false	false	high
MONDO:0800399	RP1-related recessive retinopathy	nervous_system_disorder|hereditary_disease|psychiatric_disorder|disorder_of_visual_system	psychiatric_disorder	hereditary_disease|disorder_of_visual_system|nervous_system_disorder|psychiatric_disorder|disorder_of_orbital_region	genetics_and_genomics|ophthalmology	metabolic_disorder|neurodegenerative_disease	muscle_disorder|eye_disorder	false	false	false	false	high
MONDO:0800400	RP1-related dominant retinopathy	disorder_of_visual_system|hereditary_disease|psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	nervous_system_disorder|disorder_of_orbital_region|psychiatric_disorder|hereditary_disease|disorder_of_visual_system	ophthalmology|genetics_and_genomics	neurodegenerative_disease|metabolic_disorder|autoimmune_diseases	brain_disorder|eye_disorder	false	false	false	false	high
MONDO:0800401	CERKL-related retinopathy	disorder_of_visual_system|hereditary_disease|psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	nervous_system_disorder|disorder_of_orbital_region|psychiatric_disorder|hereditary_disease|disorder_of_visual_system	ophthalmology|genetics_and_genomics	neurodegenerative_disease|inflammatory_disease	muscle_disorder|eye_disorder	false	false	false	false	medium
MONDO:0800402	TRPM1-related retinopathy	disorder_of_visual_system|hereditary_disease|psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	nervous_system_disorder|disorder_of_orbital_region|psychiatric_disorder|hereditary_disease|disorder_of_visual_system	ophthalmology|neurology|genetics_and_genomics	neurodegenerative_disease|metabolic_disorder|inflammatory_disease|autoimmune_diseases	eye_disorder	false	false	false	false	high
MONDO:0800403	CNGB1-related retinopathy	disorder_of_visual_system|hereditary_disease|psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	nervous_system_disorder|disorder_of_orbital_region|psychiatric_disorder|hereditary_disease|disorder_of_visual_system	ophthalmology|genetics_and_genomics	neurodegenerative_disease|metabolic_disorder|autoimmune_diseases	eye_disorder	false	false	false	false	high
MONDO:0800404	PCARE-related retinopathy	disorder_of_visual_system|hereditary_disease|psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	nervous_system_disorder|disorder_of_orbital_region|psychiatric_disorder|hereditary_disease|disorder_of_visual_system	ophthalmology|neurology	neurodegenerative_disease|inflammatory_disease|autoimmune_diseases	vascular_disorder|eye_disorder	false	false	false	false	high
MONDO:0800405	CNGA1-related retinopathy	disorder_of_visual_system|hereditary_disease|psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	nervous_system_disorder|disorder_of_orbital_region|psychiatric_disorder|hereditary_disease|disorder_of_visual_system	ophthalmology|genetics_and_genomics	neurodegenerative_disease|metabolic_disorder	eye_disorder	false	false	false	false	high
MONDO:0800406	ABCA4-related retinopathy	disorder_of_visual_system|hereditary_disease|psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	nervous_system_disorder|disorder_of_orbital_region|psychiatric_disorder|hereditary_disease|disorder_of_visual_system	ophthalmology|genetics_and_genomics	neurodegenerative_disease|metabolic_disorder	eye_disorder	false	false	false	true	high
MONDO:0800407	NYX-related retinopathy	disorder_of_visual_system|hereditary_disease|psychiatric_disorder|nervous_system_disorder	psychiatric_disorder	nervous_system_disorder|disorder_of_orbital_region|psychiatric_disorder|hereditary_disease|disorder_of_visual_system	ophthalmology|neurology|endocrinology|gastroenterology|pulmonology|cardiology|pediatrics|otolaryngology|obstetrics_and_gynecology|oncology|genetics_and_genomics|renal_medicine|hepatology|hematology|rheumatology|dermatology	neurodegenerative_disease|inflammatory_disease	eye_disorder	false	false	false	false	high
MONDO:0800408	urogenital adysplasia	hereditary_disease	other	hereditary_disease	urology|obstetrics_and_gynecology|genetics_and_genomics	adrenal_gland_disease|metabolic_disorder|autoimmune_diseases	urinary_tract_disorder|reproductive_system_disorder|kidney_disorder	false	false	false	false	medium
MONDO:0800412	yakut short stature syndrome	hereditary_disease	other	hereditary_disease	pediatric|endocrinology|genetics_and_genomics	adrenal_gland_disease|metabolic_disorder	bone_disorder|endocrine_disorder	false	false	false	false	medium
MONDO:0800418	breast cancer, familial, susceptibility to, 1	cancer_or_benign_tumor|syndromic_disease|hereditary_disease	cancer_or_benign_tumor	cancer_or_benign_tumor|syndromic_disease|hereditary_disease	oncology|genetics_and_genomics	susceptibility_to|familial|cancer	reproductive_system_disorder|familial	false	true	false	true	high
MONDO:0800419	breast cancer, familial, susceptibility to, 2	cancer_or_benign_tumor|syndromic_disease|hereditary_disease	cancer_or_benign_tumor	cancer_or_benign_tumor|syndromic_disease|hereditary_disease	oncology|genetics_and_genomics	susceptibility_to|familial|cancer	susceptibility_to|reproductive_system_disorder|familial	false	true	false	true	high
MONDO:0800420	breast cancer, familial, susceptibility to, 3	hereditary_disease|syndromic_disease|cancer_or_benign_tumor	cancer_or_benign_tumor	cancer_or_benign_tumor|syndromic_disease|hereditary_disease	oncology|genetics_and_genomics|obstetrics_and_gynecology	familial|susceptibility_to|cancer	reproductive_system_disorder|breast_cancer_familial_susceptibility_to|endocrine_disorder	false	true	false	true	high
